Kilometers_Driven,Mileage,Engine,Power,Seats,No. of Doors,Price,Age,Fuel_Type_Diesel,Fuel_Type_Petrol,Fuel_Type_CNG,Fuel_Type_LPG,Transmission_Manual,Transmission_Automatic,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Owner_Type_Fourth & Above,Colour_Others,Colour_Black/Silver,Colour_White
31130,15.85,1499,110.4,5,4,5.75,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
2196,22.74,796,47.3,5,4,2.75,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
32283,14.4,1598,103.6,5,4,5.41,11.0,0,1,0,0,0,1,0,1,0,0,1,0,0
92708,22.7,1498,89.84,5,4,7.48,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
130000,25.2,1248,74.0,5,4,4.5,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
55001,16.47,1198,73.9,5,4,2.2,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
25000,24.07,998,67.1,5,4,3.5,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1
32807,13.0,1591,121.3,5,4,14.76,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1
84912,20.36,1197,78.9,5,4,3.5,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
130000,19.64,1461,108.45,5,4,3.75,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
60000,17.6,1496,88.73,5,4,3.1,13.0,0,1,0,0,1,0,1,0,0,0,1,0,0
80000,24.52,1248,88.5,7,5,8.1,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
54000,18.9,1197,82.0,5,4,3.6,10.0,0,1,0,0,1,0,0,0,1,0,0,0,1
59000,18.0,2993,255.0,7,5,36.75,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
85000,13.0,1343,90.0,5,4,1.2,23.0,0,1,0,0,1,0,1,0,0,0,1,0,0
3000,24.7,796,47.3,5,4,3.5,6.0,0,1,0,0,1,0,1,0,0,0,0,0,1
37000,16.0,2179,140.0,7,5,7.75,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
1000,13.6,1999,177.0,5,4,40.0,7.0,1,0,0,0,0,1,1,0,0,0,0,0,1
20969,17.9,2143,136.0,5,4,27.87,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
81605,18.9,1197,82.0,5,4,4.53,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
47000,22.69,1995,190.0,5,4,29.5,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
48000,18.53,1968,187.74,5,4,29.0,11.0,1,0,0,0,0,1,1,0,0,0,0,1,0
77000,23.2,1248,73.94,5,4,3.65,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
40000,11.74,1796,186.0,5,4,14.5,14.0,0,1,0,0,0,1,0,1,0,0,1,0,0
72000,26.2,998,58.2,5,4,2.25,13.0,0,0,1,0,1,0,1,0,0,0,0,0,1
12000,16.1,796,37.0,4,4,0.45,21.0,0,1,0,0,1,0,0,1,0,0,0,0,1
62000,16.0,2179,140.0,7,5,10.25,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
60000,24.7,796,47.3,5,4,2.65,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
45000,22.1,1248,74.0,5,4,2.48,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
42000,18.15,1198,82.0,6,4,5.5,7.0,0,1,0,0,1,0,1,0,0,0,1,0,0
81424,12.99,2494,100.6,8,5,14.49,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
20003,20.38,1968,143.0,5,4,19.25,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
50000,12.07,2967,241.4,7,5,47.5,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
73000,24.4,1120,71.0,5,4,4.5,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
30519,19.67,1582,126.2,5,4,12.81,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
122000,12.55,2982,168.5,7,5,16.0,11.0,1,0,0,0,1,0,0,1,0,0,0,1,0
49176,11.68,2498,112.0,8,5,7.46,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
105000,11.3,1794,125.0,5,4,2.5,21.0,0,1,0,0,0,1,0,1,0,0,0,0,1
67000,22.32,1582,126.32,5,4,6.25,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
48808,23.1,998,67.04,5,4,4.3,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
97003,15.87,2993,308.43,5,4,85.0,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
83184,14.28,1798,138.03,5,4,6.22,13.0,0,1,0,0,1,0,1,0,0,0,0,0,1
26000,17.3,1497,117.3,7,5,4.25,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
31919,24.07,998,67.1,5,4,4.56,7.0,0,1,0,0,0,1,1,0,0,0,1,0,0
30000,20.73,1373,91.1,5,4,6.7,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
75000,19.64,1461,108.45,5,4,5.4,12.0,1,0,0,0,1,0,0,1,0,0,0,1,0
16900,21.1,998,100.0,5,4,6.99,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
63720,11.74,1796,186.0,5,4,13.25,13.0,0,1,0,0,0,1,1,0,0,0,1,0,0
32953,18.6,1197,85.8,5,4,4.65,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
73187,13.0,2143,204.0,5,4,30.72,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
27100,16.78,1496,88.73,5,4,6.37,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
53001,16.1,1298,88.2,5,4,1.95,16.0,0,1,0,0,1,0,1,0,0,0,0,1,0
18108,24.3,1248,88.5,5,4,11.31,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
68000,22.7,1498,89.84,5,4,6.75,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
91596,14.95,2489,93.7,7,5,1.85,15.0,1,0,0,0,1,0,1,0,0,0,1,0,0
84056,18.88,999,123.24,5,4,6.75,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
69000,11.36,2755,171.5,7,4,19.75,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
44753,18.0,1198,86.7,5,4,4.94,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
80000,10.2,2354,180.0,5,4,3.99,15.0,0,1,0,0,1,0,1,0,0,0,0,0,1
60000,15.2,1968,140.8,5,4,10.35,13.0,1,0,0,0,0,1,0,1,0,0,1,0,0
55000,24.3,1248,88.5,5,4,7.5,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
45000,15.04,1598,103.6,5,4,4.8,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
43812,15.0,2143,107.3,5,4,20.28,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
52000,14.16,1968,174.3,5,4,25.49,10.0,1,0,0,0,0,1,1,0,0,0,0,0,1
46354,16.47,1198,74.0,5,4,5.49,10.0,0,1,0,0,1,0,0,1,0,0,0,1,0
32251,22.54,1396,88.73,5,4,8.61,6.0,1,0,0,0,1,0,1,0,0,0,0,0,1
131000,10.5,2609,120.0,7,5,3.6,17.0,1,0,0,0,1,0,1,0,0,0,0,1,0
108000,25.2,1248,74.0,5,4,5.5,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
87652,14.16,1968,174.3,5,4,25.71,11.0,1,0,0,0,0,1,0,1,0,0,1,0,0
67774,14.81,1998,163.7,5,4,8.95,9.0,1,0,0,0,0,1,1,0,0,0,0,1,0
78000,16.07,1995,181.0,5,4,7.2,17.0,1,0,0,0,0,1,0,1,0,0,0,1,0
43081,17.3,1497,117.3,7,5,5.25,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
86000,14.8,1799,130.2,5,4,2.9,15.0,0,1,0,0,1,0,1,0,0,0,1,0,0
27718,22.74,796,47.3,5,4,3.28,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
86000,11.5,2982,171.0,7,5,11.5,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
40000,18.0,1198,86.7,5,4,2.9,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
103905,22.69,1995,190.0,5,4,9.92,16.0,1,0,0,0,0,1,1,0,0,0,1,0,0
169000,14.95,2489,93.7,7,5,5.0,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
75000,13.8,1399,68.0,5,4,1.99,16.0,1,0,0,0,1,0,1,0,0,0,0,0,1
43706,17.57,1193,88.7,5,4,4.0,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
83000,16.52,1991,123.7,5,4,2.6,17.0,1,0,0,0,1,0,0,1,0,0,0,1,0
1617,25.17,799,53.3,5,4,4.29,7.0,0,1,0,0,1,0,1,0,0,0,1,0,0
59833,13.8,1299,70.0,5,4,1.97,17.0,0,1,0,0,1,0,0,0,0,1,0,1,0
146000,19.1,1197,82.0,5,4,3.5,9.0,0,1,0,0,1,0,0,1,0,0,1,0,0
59962,20.45,1461,83.8,5,4,6.9,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
100000,12.99,2494,100.6,7,4,10.25,10.0,1,0,0,0,1,0,0,1,0,0,0,1,0
17000,24.07,998,67.1,5,4,2.1,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
61000,22.1,1586,85.7,5,4,3.89,10.0,0,0,1,0,1,0,1,0,0,0,0,1,0
31000,12.5,1794,132.0,5,4,5.0,15.0,0,1,0,0,1,0,1,0,0,0,0,1,0
84060,17.3,993,60.0,5,4,1.25,20.0,0,1,0,0,1,0,0,1,0,0,0,1,0
28321,14.28,1798,138.03,5,4,17.49,7.0,0,1,0,0,0,1,1,0,0,0,1,0,0
40000,26.59,1248,74.0,5,4,4.5,10.0,1,0,0,0,1,0,0,1,0,0,1,0,0
22526,18.9,1197,82.0,5,4,7.6,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1
61240,22.48,1995,190.0,5,4,17.5,13.0,1,0,0,0,0,1,1,0,0,0,1,0,0
79000,18.4,1198,86.8,5,4,2.9,13.0,0,1,0,0,1,0,1,0,0,0,1,0,0
8587,15.29,1591,121.3,5,4,13.56,6.0,0,1,0,0,1,0,1,0,0,0,0,0,1
29000,27.4,1498,98.6,5,4,5.99,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
59000,19.81,1086,68.05,5,4,2.32,15.0,0,1,0,0,1,0,0,1,0,0,1,0,0
14000,17.4,1497,117.3,5,4,11.25,7.0,0,1,0,0,1,0,1,0,0,0,0,1,0
15000,22.7,799,53.64,5,4,2.25,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
51000,16.07,1995,181.0,5,4,7.75,15.0,1,0,0,0,0,1,1,0,0,0,1,0,0
37000,26.0,1498,98.6,5,4,11.0,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
108000,11.36,2755,171.5,7,4,20.5,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
3000,19.0,1199,88.7,5,4,8.25,7.0,0,1,0,0,0,1,1,0,0,0,1,0,0
30000,24.0,1120,70.0,5,4,5.5,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
100000,11.5,2982,171.0,7,5,17.75,12.0,1,0,0,0,1,0,0,1,0,0,1,0,0
54000,20.0,1399,68.05,5,4,2.55,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
24296,20.85,1197,83.14,5,4,4.65,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
40000,13.8,1299,70.0,5,4,1.1,18.0,0,1,0,0,1,0,0,0,1,0,0,1,0
52000,16.55,1968,147.51,5,4,19.5,12.0,1,0,0,0,0,1,1,0,0,0,0,0,1
51612,18.6,1197,81.83,5,4,7.11,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
75000,23.2,1248,73.94,5,4,4.9,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
72000,18.33,1968,167.7,5,4,6.0,13.0,1,0,0,0,0,1,1,0,0,0,1,0,0
110000,15.1,2179,140.0,7,5,7.2,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
82000,18.9,998,67.1,5,4,2.3,13.0,0,1,0,0,1,0,1,0,0,0,0,1,0
81500,19.7,796,46.3,5,4,1.3,21.0,0,1,0,0,1,0,0,1,0,0,0,0,1
63000,22.9,1248,74.0,5,4,4.5,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
13436,18.9,1197,82.0,5,4,4.7,9.0,0,1,0,0,1,0,0,1,0,0,1,0,0
81000,15.26,1150,74.9,5,4,1.3,18.0,0,1,0,0,1,0,1,0,0,0,0,0,1
180000,10.9,2499,143.0,7,5,7.5,16.0,1,0,0,0,1,0,1,0,0,0,1,0,0
84085,26.21,1248,88.5,5,4,6.9,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
45000,12.99,2494,100.6,7,4,13.25,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
8682,0.0,1950,194.0,5,4,39.5,7.0,1,0,0,0,0,1,1,0,0,0,0,0,1
57818,23.1,998,67.04,5,4,4.3,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
65280,19.87,1461,83.14,5,4,5.8,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
52000,15.68,1999,177.0,5,4,42.0,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
121374,12.99,2494,100.6,7,4,14.3,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
37229,16.95,1197,78.9,5,4,3.41,13.0,0,1,0,0,0,1,1,0,0,0,0,0,1
19168,18.9,1197,82.0,5,4,6.93,8.0,0,1,0,0,0,1,1,0,0,0,1,0,0
125600,21.64,1461,84.8,5,4,3.75,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
81000,25.44,936,56.3,5,4,2.5,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
49000,16.0,2179,140.0,7,5,9.0,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
34000,16.0,2179,140.0,7,5,13.0,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
36000,22.7,1498,89.84,5,4,4.9,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
109200,17.5,1298,85.8,5,4,2.2,15.0,0,1,0,0,1,0,0,1,0,0,0,1,0
37000,17.4,1497,117.3,5,4,6.45,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
104000,13.7,1468,85.8,5,4,1.0,24.0,0,1,0,0,1,0,0,0,1,0,0,0,1
47000,17.57,1193,88.7,5,4,4.5,8.0,0,1,0,0,1,0,0,1,0,0,0,1,0
46007,17.0,1198,73.75,5,4,5.71,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
68000,19.7,796,46.3,5,4,1.5,19.0,0,1,0,0,1,0,1,0,0,0,0,0,1
97000,22.32,1582,126.32,5,4,8.0,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
72495,21.9,1396,88.76,5,4,7.0,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
69000,15.8,1591,121.3,5,4,9.7,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
9565,23.84,1199,84.0,5,4,5.88,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
78000,14.49,1399,92.7,5,4,1.2,19.0,0,1,0,0,1,0,0,0,1,0,1,0,0
68000,19.7,796,46.3,5,4,1.2,17.0,0,1,0,0,1,0,0,0,1,0,1,0,0
72465,16.47,1198,74.0,5,4,5.9,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
68000,12.8,2494,102.0,7,4,7.0,14.0,1,0,0,0,1,0,0,1,0,0,0,1,0
31200,18.9,1197,82.0,5,4,3.9,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
78088,12.4,1998,132.0,8,5,6.3,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
45200,10.0,2148,170.0,5,4,23.0,12.0,1,0,0,0,0,1,1,0,0,0,1,0,0
64000,22.07,1199,73.9,5,4,2.9,12.0,1,0,0,0,1,0,1,0,0,0,0,0,1
24000,27.39,1248,74.0,5,4,8.4,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
45800,22.7,1498,89.84,5,4,7.5,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
85071,20.0,1968,138.1,5,4,9.75,11.0,1,0,0,0,0,1,1,0,0,0,0,1,0
62000,16.47,1198,74.0,5,4,5.35,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
32000,19.1,1197,82.0,5,4,3.6,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
44000,19.15,1198,75.94,5,4,2.65,14.0,0,1,0,0,0,1,1,0,0,0,0,1,0
74000,21.9,1396,88.76,5,4,6.5,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
14000,25.47,1248,88.5,7,5,9.25,7.0,1,0,0,0,1,0,1,0,0,0,0,0,1
105000,25.2,1248,74.0,5,4,3.85,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
45000,22.7,1582,126.24,5,4,7.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
16956,22.5,998,67.04,5,4,3.6,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
72000,17.05,1995,184.0,5,4,11.0,14.0,1,0,0,0,0,1,1,0,0,0,1,0,0
23000,18.9,1197,82.0,5,4,4.5,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
112827,13.1,1997,141.1,5,4,10.5,11.0,0,1,0,0,0,1,1,0,0,0,1,0,0
46983,25.8,1498,98.6,5,4,5.77,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
40000,20.51,998,67.04,5,4,2.49,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
20000,21.1,814,55.2,5,4,2.3,12.0,0,1,0,0,1,0,0,1,0,0,0,0,1
54000,20.0,1399,68.05,5,4,3.25,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
74000,20.36,1197,78.9,5,4,3.1,15.0,0,1,0,0,1,0,1,0,0,0,1,0,0
5834,13.2,1495,94.0,5,4,0.8,20.0,0,1,0,0,1,0,1,0,0,0,0,1,0
69000,17.21,1197,103.6,5,4,4.5,12.0,0,1,0,0,0,1,1,0,0,0,0,1,0
13747,14.67,1798,177.46,5,4,27.3,6.0,0,1,0,0,0,1,1,0,0,0,1,0,0
65000,15.96,2523,62.1,7,5,7.21,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
44000,12.7,2179,187.7,5,4,44.0,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
105000,12.05,2179,120.0,8,5,5.21,15.0,1,0,0,0,1,0,0,1,0,0,0,0,1
45178,16.95,1197,78.9,5,4,3.48,13.0,0,1,0,0,0,1,1,0,0,0,1,0,0
48000,16.96,1968,138.03,5,4,13.5,10.0,1,0,0,0,0,1,1,0,0,0,0,0,1
11000,17.11,1968,174.33,5,4,28.0,9.0,1,0,0,0,0,1,1,0,0,0,0,1,0
60000,18.9,1061,67.0,5,4,1.35,16.0,0,1,0,0,1,0,1,0,0,0,1,0,0
42750,17.0,1497,118.0,5,4,6.33,13.0,0,1,0,0,1,0,1,0,0,0,0,1,0
10000,19.27,2143,167.62,5,4,36.0,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
130000,23.4,1248,74.0,5,4,3.25,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
81000,15.9,1298,85.0,5,4,0.75,20.0,0,1,0,0,1,0,0,1,0,0,0,1,0
27833,0.0,2987,165.0,5,4,49.24,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
33450,23.1,998,67.04,5,4,4.4,11.0,0,1,0,0,0,1,1,0,0,0,1,0,0
43486,20.77,1248,88.76,7,5,6.6,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
65000,19.0,998,66.1,5,4,2.05,16.0,0,1,0,0,1,0,0,1,0,0,0,0,1
14000,24.0,1186,73.97,5,4,4.9,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
120000,18.1,1493,110.0,5,4,2.0,17.0,1,0,0,0,1,0,0,1,0,0,1,0,0
46522,24.0,1120,70.0,5,4,4.5,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
44000,21.4,1197,83.1,5,4,6.2,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1
63000,20.14,1498,88.8,5,4,5.11,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
38000,22.69,1995,190.0,5,4,23.99,9.0,1,0,0,0,0,1,1,0,0,0,0,1,0
42070,14.8,1595,120.7,5,4,11.57,11.0,0,1,0,0,0,1,1,0,0,0,1,0,0
128000,16.0,2179,140.0,7,5,6.4,14.0,1,0,0,0,1,0,0,0,1,0,0,0,1
37298,25.1,1498,98.6,5,4,4.9,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
13412,14.3,1598,103.52,5,4,9.19,8.0,0,1,0,0,0,1,1,0,0,0,1,0,0
37160,22.77,1498,98.59,5,4,9.46,7.0,1,0,0,0,1,0,1,0,0,0,1,0,0
52500,16.02,1373,93.7,7,5,5.25,13.0,0,1,0,0,1,0,0,1,0,0,0,1,0
49000,20.36,1197,78.9,5,4,3.0,13.0,0,1,0,0,1,0,1,0,0,0,0,0,1
56661,15.1,1196,73.0,7,5,3.61,13.0,0,1,0,0,1,0,1,0,0,0,1,0,0
70000,11.5,2982,169.0,7,5,19.48,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
54448,21.02,1248,88.8,5,4,3.7,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
26969,22.07,1199,73.9,5,4,6.9,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
73000,25.17,799,53.3,5,4,3.2,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
62000,19.81,1086,68.05,5,4,2.1,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
70000,22.69,1995,190.0,5,4,10.3,14.0,1,0,0,0,0,1,1,0,0,0,1,0,0
43053,18.9,998,67.1,5,4,4.65,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
65650,28.4,1248,74.0,5,4,3.85,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
60913,20.73,1373,91.1,5,4,7.19,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
91000,18.9,998,67.1,5,4,2.3,15.0,0,1,0,0,1,0,1,0,0,0,0,0,1
20000,16.5,1198,86.8,5,4,5.99,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1
32587,25.17,799,53.3,5,4,3.71,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
12000,24.07,998,67.1,5,4,3.25,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
48272,10.5,2835,116.9,6,5,11.82,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
40000,17.57,1193,88.7,5,4,4.0,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
72000,12.05,2179,120.0,8,5,4.4,15.0,1,0,0,0,1,0,1,0,0,0,0,1,0
40000,12.81,1999,148.31,7,5,41.5,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
137000,13.2,1995,170.0,5,4,9.0,16.0,1,0,0,0,0,1,0,1,0,0,1,0,0
12500,19.1,1197,82.0,5,4,4.15,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
85000,17.05,1995,184.0,5,4,10.0,13.0,1,0,0,0,0,1,0,0,1,0,0,1,0
147848,12.8,2494,102.0,8,5,13.2,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
75000,11.1,2354,158.8,5,4,3.9,17.0,0,1,0,0,1,0,0,1,0,0,1,0,0
17000,21.4,1197,83.1,5,4,6.9,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
77771,19.27,2143,170.0,5,4,18.64,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
92885,20.0,1399,68.0,5,4,3.56,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
76000,16.6,1388,68.0,5,4,1.49,17.0,0,1,0,0,1,0,0,1,0,0,1,0,0
47759,14.74,2993,270.9,5,4,31.8,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
62004,14.67,1798,177.46,5,4,3.75,15.0,0,1,0,0,0,1,0,1,0,0,1,0,0
55036,22.54,1396,88.73,5,4,6.35,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
62729,12.05,2179,120.0,8,5,6.32,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
62476,26.59,1248,74.0,5,4,7.95,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
47000,15.26,1798,187.74,5,4,24.5,9.0,0,1,0,0,0,1,1,0,0,0,0,1,0
99638,23.2,1248,73.94,5,4,3.11,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
110000,13.5,2477,175.56,7,5,15.0,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
130000,19.3,1248,73.9,5,4,3.65,15.0,1,0,0,0,1,0,1,0,0,0,1,0,0
79271,20.38,1968,143.0,5,4,16.5,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
50534,17.21,1197,103.5,5,4,8.27,8.0,0,1,0,0,0,1,1,0,0,0,0,1,0
27969,19.4,1198,86.8,5,4,4.73,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
61000,24.7,796,47.3,5,4,2.9,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
20575,19.0,998,67.1,5,4,2.0,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
20229,25.17,799,53.3,5,4,3.5,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
80000,13.7,1798,157.75,5,4,10.75,11.0,0,1,0,0,0,1,1,0,0,0,0,1,0
67620,17.6,1496,88.8,5,4,4.2,12.0,0,1,0,0,1,0,0,1,0,0,0,0,1
12923,25.1,1248,88.5,5,4,8.92,7.0,1,0,0,0,1,0,1,0,0,0,0,0,1
76662,11.0,2987,198.5,5,4,10.99,19.0,1,0,0,0,0,1,1,0,0,0,0,0,1
55000,22.0,814,55.0,5,4,2.61,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
55115,14.74,2993,270.9,5,4,36.15,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
34000,20.4,1197,81.8,5,4,4.95,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
62322,23.59,1364,67.06,5,4,4.9,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
100073,25.0,1396,69.0,5,4,2.0,10.0,1,0,0,0,1,0,0,1,0,0,0,1,0
67147,19.7,796,46.3,5,4,2.6,13.0,0,1,0,0,1,0,1,0,0,0,1,0,0
79000,12.07,2967,241.4,7,5,39.0,13.0,1,0,0,0,0,1,1,0,0,0,0,1,0
60000,15.73,1968,174.33,5,4,20.0,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
60000,19.64,1461,108.5,5,4,5.45,12.0,1,0,0,0,1,0,0,1,0,0,1,0,0
60000,15.2,1968,140.8,5,4,16.0,13.0,1,0,0,0,0,1,0,1,0,0,1,0,0
68319,12.55,2982,168.5,7,5,25.12,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
20877,18.16,1197,78.9,5,4,7.27,6.0,0,1,0,0,1,0,1,0,0,0,1,0,0
45000,18.25,1968,187.74,5,4,25.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,1
14000,18.25,1968,187.74,5,4,43.0,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
56000,16.8,1497,116.3,5,4,3.45,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
110000,13.01,2199,194.3,7,5,14.4,11.0,1,0,0,0,0,1,1,0,0,0,0,1,0
57464,23.59,1364,67.06,5,4,5.75,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
88123,18.7,1896,66.0,5,4,2.2,17.0,1,0,0,0,1,0,1,0,0,0,1,0,0
